 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     3025  0.4009500E+05  0.15000E+02    2     7351     3     3     T
     3026  0.4011000E+05  0.15000E+02    2     7353     3     3     T
     3027  0.4012500E+05  0.15000E+02    2     7355     3     3     T
     3028  0.4014000E+05  0.15000E+02    2     7357     3     3     T
     3029  0.4015500E+05  0.15000E+02    2     7359     3     3     T
     3030  0.4017000E+05  0.15000E+02    2     7361     3     3     T
     3031  0.4018500E+05  0.15000E+02    2     7363     3     3     T
     3032  0.4020000E+05  0.15000E+02    2     7365     3     3     T
     3033  0.4021500E+05  0.15000E+02    2     7367     3     3     T
     3034  0.4023000E+05  0.15000E+02    2     7369     3     3     T
     3035  0.4024500E+05  0.15000E+02    2     7371     3     3     T
     3036  0.4026000E+05  0.15000E+02    2     7373     3     3     T
     3037  0.4027500E+05  0.15000E+02    2     7375     3     3     T
     3038  0.4029000E+05  0.15000E+02    2     7377     3     3     T
     3039  0.4030500E+05  0.15000E+02    2     7379     3     3     T
     3040  0.4032000E+05  0.15000E+02    2     7381     3     3     T
     3041  0.4033500E+05  0.15000E+02    2     7383     3     3     T
     3042  0.4035000E+05  0.15000E+02    2     7385     3     3     T
     3043  0.4036500E+05  0.15000E+02    2     7387     3     3     T
     3044  0.4038000E+05  0.15000E+02    2     7389     3     3     T
     3045  0.4039500E+05  0.15000E+02    2     7391     3     3     T
     3046  0.4041000E+05  0.15000E+02    2     7393     3     3     T
     3047  0.4042500E+05  0.15000E+02    2     7395     3     3     T
     3048  0.4044000E+05  0.15000E+02    2     7397     3     3     T
     3049  0.4045500E+05  0.15000E+02    2     7399     3     3     T
     3050  0.4047000E+05  0.15000E+02    2     7401     3     3     T
     3051  0.4048500E+05  0.15000E+02    2     7403     3     3     T
     3052  0.4050000E+05  0.15000E+02    2     7405     3     3     T
     3053  0.4051500E+05  0.15000E+02    2     7407     3     3     T
     3054  0.4053000E+05  0.15000E+02    2     7409     3     3     T
     3055  0.4054500E+05  0.15000E+02    2     7411     3     3     T
     3056  0.4056000E+05  0.15000E+02    2     7413     3     3     T
     3057  0.4057500E+05  0.15000E+02    2     7415     3     3     T
     3058  0.4059000E+05  0.15000E+02    2     7417     3     3     T
     3059  0.4060500E+05  0.15000E+02    2     7419     3     3     T
     3060  0.4062000E+05  0.15000E+02    2     7421     3     3     T
     3061  0.4063500E+05  0.15000E+02    2     7423     3     3     T
     3062  0.4065000E+05  0.15000E+02    2     7425     3     3     T
     3063  0.4066500E+05  0.15000E+02    2     7427     3     3     T
     3064  0.4068000E+05  0.15000E+02    2     7429     3     3     T
     3065  0.4069500E+05  0.15000E+02    2     7431     3     3     T
     3066  0.4071000E+05  0.15000E+02    2     7433     3     3     T
     3067  0.4072500E+05  0.15000E+02    2     7435     3     3     T
     3068  0.4074000E+05  0.15000E+02    2     7437     3     3     T
     3069  0.4075500E+05  0.15000E+02    2     7439     3     3     T
     3070  0.4077000E+05  0.15000E+02    2     7441     3     3     T
     3071  0.4078500E+05  0.15000E+02    2     7443     3     3     T
     3072  0.4080000E+05  0.15000E+02    2     7445     3     3     T
     3073  0.4081500E+05  0.15000E+02    2     7447     3     3     T
     3074  0.4083000E+05  0.15000E+02    2     7449     3     3     T
     3075  0.4084500E+05  0.15000E+02    2     7451     3     3     T
     3076  0.4086000E+05  0.15000E+02    2     7453     3     3     T
     3077  0.4087500E+05  0.15000E+02    2     7455     3     3     T
     3078  0.4089000E+05  0.15000E+02    2     7457     3     3     T
     3079  0.4090500E+05  0.15000E+02    2     7459     3     3     T
     3080  0.4092000E+05  0.15000E+02    2     7461     3     3     T
     3081  0.4093500E+05  0.15000E+02    2     7463     3     3     T
     3082  0.4095000E+05  0.15000E+02    2     7465     3     3     T
     3083  0.4096500E+05  0.15000E+02    2     7467     3     3     T
     3084  0.4098000E+05  0.15000E+02    2     7469     3     3     T
     3085  0.4099500E+05  0.15000E+02    2     7471     3     3     T
     3086  0.4101000E+05  0.15000E+02    2     7473     3     3     T
     3087  0.4102500E+05  0.15000E+02    2     7475     3     3     T
     3088  0.4104000E+05  0.15000E+02    2     7477     3     3     T
     3089  0.4105500E+05  0.15000E+02    2     7479     3     3     T
     3090  0.4107000E+05  0.15000E+02    2     7481     3     3     T
     3091  0.4108500E+05  0.15000E+02    2     7483     3     3     T
     3092  0.4110000E+05  0.15000E+02    2     7485     3     3     T
     3093  0.4111500E+05  0.15000E+02    2     7487     3     3     T
     3094  0.4113000E+05  0.15000E+02    2     7489     3     3     T
     3095  0.4114500E+05  0.15000E+02    2     7491     3     3     T
     3096  0.4116000E+05  0.15000E+02    2     7493     3     3     T
     3097  0.4117500E+05  0.15000E+02    2     7495     3     3     T
     3098  0.4119000E+05  0.15000E+02    2     7497     3     3     T
     3099  0.4120500E+05  0.15000E+02    2     7499     3     3     T
     3100  0.4122000E+05  0.15000E+02    2     7501     3     3     T
     3101  0.4123500E+05  0.15000E+02    2     7503     3     3     T
     3102  0.4125000E+05  0.15000E+02    2     7505     3     3     T
     3103  0.4126500E+05  0.15000E+02    2     7507     3     3     T
     3104  0.4128000E+05  0.15000E+02    2     7509     3     3     T
     3105  0.4129500E+05  0.15000E+02    2     7511     3     3     T
     3106  0.4131000E+05  0.15000E+02    2     7513     3     3     T
     3107  0.4132500E+05  0.15000E+02    2     7515     3     3     T
     3108  0.4134000E+05  0.15000E+02    2     7517     3     3     T
     3109  0.4135500E+05  0.15000E+02    2     7519     3     3     T
     3110  0.4137000E+05  0.15000E+02    2     7521     3     3     T
     3111  0.4138500E+05  0.15000E+02    2     7523     3     3     T
     3112  0.4140000E+05  0.15000E+02    2     7525     3     3     T
     3113  0.4141500E+05  0.15000E+02    2     7527     3     3     T
     3114  0.4143000E+05  0.15000E+02    2     7529     3     3     T
     3115  0.4144500E+05  0.15000E+02    2     7531     3     3     T
     3116  0.4146000E+05  0.15000E+02    2     7533     3     3     T
     3117  0.4147500E+05  0.15000E+02    2     7535     3     3     T
     3118  0.4149000E+05  0.15000E+02    2     7537     3     3     T
     3119  0.4150500E+05  0.15000E+02    2     7539     3     3     T
     3120  0.4152000E+05  0.15000E+02    2     7541     3     3     T
     3121  0.4153500E+05  0.15000E+02    2     7543     3     3     T
     3122  0.4155000E+05  0.15000E+02    2     7545     3     3     T
     3123  0.4156500E+05  0.15000E+02    2     7547     3     3     T
     3124  0.4158000E+05  0.15000E+02    2     7549     3     3     T
     3125  0.4159500E+05  0.15000E+02    2     7551     3     3     T
     3126  0.4161000E+05  0.15000E+02    2     7553     3     3     T
     3127  0.4162500E+05  0.15000E+02    2     7555     3     3     T
     3128  0.4164000E+05  0.15000E+02    2     7557     3     3     T
     3129  0.4165500E+05  0.15000E+02    2     7559     3     3     T
     3130  0.4167000E+05  0.15000E+02    2     7561     3     3     T
     3131  0.4168500E+05  0.15000E+02    2     7563     3     3     T
     3132  0.4170000E+05  0.15000E+02    2     7565     3     3     T
     3133  0.4171500E+05  0.15000E+02    2     7567     3     3     T
     3134  0.4173000E+05  0.15000E+02    2     7569     3     3     T
     3135  0.4174500E+05  0.15000E+02    2     7571     3     3     T
     3136  0.4176000E+05  0.15000E+02    2     7573     3     3     T
     3137  0.4177500E+05  0.15000E+02    2     7575     3     3     T
     3138  0.4179000E+05  0.15000E+02    2     7577     3     3     T
     3139  0.4180500E+05  0.15000E+02    2     7579     3     3     T
     3140  0.4182000E+05  0.15000E+02    2     7581     3     3     T
     3141  0.4183500E+05  0.15000E+02    2     7583     3     3     T
     3142  0.4185000E+05  0.15000E+02    2     7585     3     3     T
     3143  0.4186500E+05  0.15000E+02    2     7587     3     3     T
     3144  0.4188000E+05  0.15000E+02    2     7589     3     3     T
     3145  0.4189500E+05  0.15000E+02    2     7591     3     3     T
     3146  0.4191000E+05  0.15000E+02    2     7593     3     3     T
     3147  0.4192500E+05  0.15000E+02    2     7595     3     3     T
     3148  0.4194000E+05  0.15000E+02    2     7597     3     3     T
     3149  0.4195500E+05  0.15000E+02    2     7599     3     3     T
     3150  0.4197000E+05  0.15000E+02    2     7601     3     3     T
     3151  0.4198500E+05  0.15000E+02    2     7603     3     3     T
     3152  0.4200000E+05  0.15000E+02    2     7605     3     3     T
     3153  0.4201500E+05  0.15000E+02    2     7607     3     3     T
     3154  0.4203000E+05  0.15000E+02    2     7609     3     3     T
     3155  0.4204500E+05  0.15000E+02    2     7611     3     3     T
     3156  0.4206000E+05  0.15000E+02    2     7613     3     3     T
     3157  0.4207500E+05  0.15000E+02    2     7615     3     3     T
     3158  0.4209000E+05  0.15000E+02    2     7617     3     3     T
     3159  0.4210500E+05  0.15000E+02    2     7619     3     3     T
     3160  0.4212000E+05  0.15000E+02    2     7621     3     3     T
     3161  0.4213500E+05  0.15000E+02    2     7623     3     3     T
     3162  0.4215000E+05  0.15000E+02    2     7625     3     3     T
     3163  0.4216500E+05  0.15000E+02    2     7627     3     3     T
     3164  0.4218000E+05  0.15000E+02    2     7629     3     3     T
     3165  0.4219500E+05  0.15000E+02    2     7631     3     3     T
     3166  0.4221000E+05  0.15000E+02    2     7633     3     3     T
     3167  0.4222500E+05  0.15000E+02    2     7635     3     3     T
     3168  0.4224000E+05  0.15000E+02    2     7637     3     3     T
     3169  0.4225500E+05  0.15000E+02    2     7639     3     3     T
     3170  0.4227000E+05  0.15000E+02    2     7641     3     3     T
     3171  0.4228500E+05  0.15000E+02    2     7643     3     3     T
     3172  0.4230000E+05  0.15000E+02    2     7645     3     3     T
     3173  0.4231500E+05  0.15000E+02    2     7647     3     3     T
     3174  0.4233000E+05  0.15000E+02    2     7649     3     3     T
     3175  0.4234500E+05  0.15000E+02    2     7651     3     3     T
     3176  0.4236000E+05  0.15000E+02    2     7653     3     3     T
     3177  0.4237500E+05  0.15000E+02    2     7655     3     3     T
     3178  0.4239000E+05  0.15000E+02    2     7657     3     3     T
     3179  0.4240500E+05  0.15000E+02    2     7659     3     3     T
     3180  0.4242000E+05  0.15000E+02    2     7661     3     3     T
     3181  0.4243500E+05  0.15000E+02    2     7663     3     3     T
     3182  0.4245000E+05  0.15000E+02    2     7665     3     3     T
     3183  0.4246500E+05  0.15000E+02    2     7667     3     3     T
     3184  0.4248000E+05  0.15000E+02    2     7669     3     3     T
     3185  0.4249500E+05  0.15000E+02    2     7671     3     3     T
     3186  0.4251000E+05  0.15000E+02    2     7673     3     3     T
     3187  0.4252500E+05  0.15000E+02    2     7675     3     3     T
     3188  0.4254000E+05  0.15000E+02    2     7677     3     3     T
     3189  0.4255500E+05  0.15000E+02    2     7679     3     3     T
     3190  0.4257000E+05  0.15000E+02    2     7681     3     3     T
     3191  0.4258500E+05  0.15000E+02    2     7683     3     3     T
     3192  0.4260000E+05  0.15000E+02    2     7685     3     3     T
     3193  0.4261500E+05  0.15000E+02    2     7687     3     3     T
     3194  0.4263000E+05  0.15000E+02    2     7689     3     3     T
     3195  0.4264500E+05  0.15000E+02    2     7691     3     3     T
     3196  0.4266000E+05  0.15000E+02    2     7693     3     3     T
     3197  0.4267500E+05  0.15000E+02    2     7695     3     3     T
     3198  0.4269000E+05  0.15000E+02    2     7697     3     3     T
     3199  0.4270500E+05  0.15000E+02    2     7699     3     3     T
     3200  0.4272000E+05  0.15000E+02    2     7701     3     3     T
     3201  0.4273500E+05  0.15000E+02    2     7703     3     3     T
     3202  0.4275000E+05  0.15000E+02    2     7705     3     3     T
     3203  0.4276500E+05  0.15000E+02    2     7707     3     3     T
     3204  0.4278000E+05  0.15000E+02    2     7709     3     3     T
     3205  0.4279500E+05  0.15000E+02    2     7711     3     3     T
     3206  0.4281000E+05  0.15000E+02    2     7713     3     3     T
     3207  0.4282500E+05  0.15000E+02    2     7715     3     3     T
     3208  0.4284000E+05  0.15000E+02    2     7717     3     3     T
     3209  0.4285500E+05  0.15000E+02    2     7719     3     3     T
     3210  0.4287000E+05  0.15000E+02    2     7721     3     3     T
     3211  0.4288500E+05  0.15000E+02    2     7723     3     3     T
     3212  0.4290000E+05  0.15000E+02    2     7725     3     3     T
     3213  0.4291500E+05  0.15000E+02    2     7727     3     3     T
     3214  0.4293000E+05  0.15000E+02    2     7729     3     3     T
     3215  0.4294500E+05  0.15000E+02    2     7731     3     3     T
     3216  0.4296000E+05  0.15000E+02    2     7733     3     3     T
     3217  0.4297500E+05  0.15000E+02    2     7735     3     3     T
     3218  0.4299000E+05  0.15000E+02    2     7737     3     3     T
     3219  0.4300500E+05  0.15000E+02    2     7739     3     3     T
     3220  0.4302000E+05  0.15000E+02    2     7741     3     3     T
     3221  0.4303500E+05  0.15000E+02    2     7743     3     3     T
     3222  0.4305000E+05  0.15000E+02    2     7745     3     3     T
     3223  0.4306500E+05  0.15000E+02    2     7747     3     3     T
     3224  0.4308000E+05  0.15000E+02    2     7749     3     3     T
     3225  0.4309500E+05  0.15000E+02    2     7751     3     3     T
