 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

   35130.0000  0.00000E+00  0.00000E+00 -0.31494E-05  0.00000E+00  0.27308E-05  0.00000E+00  0.00000E+00 -0.14956E+00  0.00000E+00  0.58073E+00  0.00000E+00  0.00000E+00  0.45832E+01  0.00000E+00  0.00000E+00  0.20443E+01  0.19016E+00  0.40605E-01   2694  0.00000E+00      0.000
   35145.0000  0.00000E+00  0.00000E+00 -0.31492E-05  0.00000E+00  0.27374E-05  0.00000E+00  0.00000E+00 -0.14960E+00  0.00000E+00  0.58077E+00  0.00000E+00  0.00000E+00  0.45857E+01  0.00000E+00  0.00000E+00  0.20444E+01  0.19021E+00  0.40605E-01   2695  0.00000E+00      0.000
   35160.0000  0.00000E+00  0.00000E+00 -0.31490E-05  0.00000E+00  0.27926E-05  0.00000E+00  0.00000E+00 -0.14965E+00  0.00000E+00  0.58081E+00  0.00000E+00  0.00000E+00  0.45967E+01  0.00000E+00  0.00000E+00  0.20445E+01  0.19026E+00  0.40605E-01   2696  0.00000E+00      0.000
   35175.0000  0.00000E+00  0.00000E+00 -0.31487E-05  0.00000E+00  0.28304E-05  0.00000E+00  0.00000E+00 -0.14970E+00  0.00000E+00  0.58085E+00  0.00000E+00  0.00000E+00  0.46047E+01  0.00000E+00  0.00000E+00  0.20446E+01  0.19030E+00  0.40605E-01   2697  0.00000E+00      0.000
   35190.0000  0.00000E+00  0.00000E+00 -0.31484E-05  0.00000E+00  0.28393E-05  0.00000E+00  0.00000E+00 -0.14975E+00  0.00000E+00  0.58090E+00  0.00000E+00  0.00000E+00  0.46077E+01  0.00000E+00  0.00000E+00  0.20447E+01  0.19035E+00  0.40605E-01   2698  0.00000E+00      0.000
   35205.0000  0.00000E+00  0.00000E+00 -0.31482E-05  0.00000E+00  0.28484E-05  0.00000E+00  0.00000E+00 -0.14979E+00  0.00000E+00  0.58094E+00  0.00000E+00  0.00000E+00  0.46107E+01  0.00000E+00  0.00000E+00  0.20448E+01  0.19040E+00  0.40605E-01   2699  0.00000E+00      0.000
   35220.0000  0.00000E+00  0.00000E+00 -0.31479E-05  0.00000E+00  0.28602E-05  0.00000E+00  0.00000E+00 -0.14984E+00  0.00000E+00  0.58098E+00  0.00000E+00  0.00000E+00  0.46147E+01  0.00000E+00  0.00000E+00  0.20448E+01  0.19045E+00  0.40605E-01   2700  0.00000E+00      0.000
   35235.0000  0.00000E+00  0.00000E+00 -0.31477E-05  0.00000E+00  0.28876E-05  0.00000E+00  0.00000E+00 -0.14989E+00  0.00000E+00  0.58103E+00  0.00000E+00  0.00000E+00  0.46217E+01  0.00000E+00  0.00000E+00  0.20449E+01  0.19049E+00  0.40605E-01   2701  0.00000E+00      0.000
   35250.0000  0.00000E+00  0.00000E+00 -0.31475E-05  0.00000E+00  0.28281E-05  0.00000E+00  0.00000E+00 -0.14994E+00  0.00000E+00  0.58107E+00  0.00000E+00  0.00000E+00  0.46242E+01  0.00000E+00  0.00000E+00  0.20450E+01  0.19054E+00  0.40605E-01   2702  0.00000E+00      0.000
   35265.0000  0.00000E+00  0.00000E+00 -0.31472E-05  0.00000E+00  0.28207E-05  0.00000E+00  0.00000E+00 -0.14998E+00  0.00000E+00  0.58111E+00  0.00000E+00  0.00000E+00  0.46267E+01  0.00000E+00  0.00000E+00  0.20451E+01  0.19059E+00  0.40605E-01   2703  0.00000E+00      0.000
   35280.0000  0.00000E+00  0.00000E+00 -0.31470E-05  0.00000E+00  0.28152E-05  0.00000E+00  0.00000E+00 -0.15003E+00  0.00000E+00  0.58115E+00  0.00000E+00  0.00000E+00  0.46297E+01  0.00000E+00  0.00000E+00  0.20452E+01  0.19063E+00  0.40605E-01   2704  0.00000E+00      0.000
   35295.0000  0.00000E+00  0.00000E+00 -0.31468E-05  0.00000E+00  0.28158E-05  0.00000E+00  0.00000E+00 -0.15008E+00  0.00000E+00  0.58119E+00  0.00000E+00  0.00000E+00  0.46337E+01  0.00000E+00  0.00000E+00  0.20453E+01  0.19068E+00  0.40605E-01   2705  0.00000E+00      0.000
   35310.0000  0.00000E+00  0.00000E+00 -0.31443E-05  0.00000E+00  0.28115E-05  0.00000E+00  0.00000E+00 -0.15012E+00  0.00000E+00  0.58124E+00  0.00000E+00  0.00000E+00  0.46367E+01  0.00000E+00  0.00000E+00  0.20454E+01  0.19073E+00  0.40605E-01   2706  0.00000E+00      0.000
   35325.0000  0.00000E+00  0.00000E+00 -0.31291E-05  0.00000E+00  0.28078E-05  0.00000E+00  0.00000E+00 -0.15017E+00  0.00000E+00  0.58128E+00  0.00000E+00  0.00000E+00  0.46397E+01  0.00000E+00  0.00000E+00  0.20455E+01  0.19078E+00  0.40605E-01   2707  0.00000E+00      0.000
   35340.0000  0.00000E+00  0.00000E+00 -0.31412E-05  0.00000E+00  0.28041E-05  0.00000E+00  0.00000E+00 -0.15022E+00  0.00000E+00  0.58132E+00  0.00000E+00  0.00000E+00  0.46427E+01  0.00000E+00  0.00000E+00  0.20456E+01  0.19082E+00  0.40605E-01   2708  0.00000E+00      0.000
   35355.0000  0.00000E+00  0.00000E+00 -0.31322E-05  0.00000E+00  0.27800E-05  0.00000E+00  0.00000E+00 -0.15027E+00  0.00000E+00  0.58136E+00  0.00000E+00  0.00000E+00  0.46417E+01  0.00000E+00  0.00000E+00  0.20456E+01  0.19087E+00  0.40605E-01   2709  0.00000E+00      0.000
   35370.0000  0.00000E+00  0.00000E+00 -0.31431E-05  0.00000E+00  0.27211E-05  0.00000E+00  0.00000E+00 -0.15031E+00  0.00000E+00  0.58140E+00  0.00000E+00  0.00000E+00  0.46337E+01  0.00000E+00  0.00000E+00  0.20457E+01  0.19092E+00  0.40605E-01   2710  0.00000E+00      0.000
   35385.0000  0.00000E+00  0.00000E+00 -0.31331E-05  0.00000E+00  0.26627E-05  0.00000E+00  0.00000E+00 -0.15036E+00  0.00000E+00  0.58144E+00  0.00000E+00  0.00000E+00  0.46257E+01  0.00000E+00  0.00000E+00  0.20458E+01  0.19096E+00  0.40605E-01   2711  0.00000E+00      0.000
   35400.0000  0.00000E+00  0.00000E+00 -0.31397E-05  0.00000E+00  0.26153E-05  0.00000E+00  0.00000E+00 -0.15041E+00  0.00000E+00  0.58148E+00  0.00000E+00  0.00000E+00  0.46197E+01  0.00000E+00  0.00000E+00  0.20459E+01  0.19101E+00  0.40605E-01   2712  0.00000E+00      0.000
   35415.0000  0.00000E+00  0.00000E+00 -0.31316E-05  0.00000E+00  0.25583E-05  0.00000E+00  0.00000E+00 -0.15045E+00  0.00000E+00  0.58152E+00  0.00000E+00  0.00000E+00  0.46117E+01  0.00000E+00  0.00000E+00  0.20460E+01  0.19106E+00  0.40605E-01   2713  0.00000E+00      0.000
   35430.0000  0.00000E+00  0.00000E+00 -0.31417E-05  0.00000E+00  0.25297E-05  0.00000E+00  0.00000E+00 -0.15050E+00  0.00000E+00  0.58156E+00  0.00000E+00  0.00000E+00  0.46092E+01  0.00000E+00  0.00000E+00  0.20461E+01  0.19111E+00  0.40605E-01   2714  0.00000E+00      0.000
   35445.0000  0.00000E+00  0.00000E+00 -0.31317E-05  0.00000E+00  0.25014E-05  0.00000E+00  0.00000E+00 -0.15055E+00  0.00000E+00  0.58160E+00  0.00000E+00  0.00000E+00  0.46067E+01  0.00000E+00  0.00000E+00  0.20462E+01  0.19115E+00  0.40605E-01   2715  0.00000E+00      0.000
   35460.0000  0.00000E+00  0.00000E+00 -0.31426E-05  0.00000E+00  0.24553E-05  0.00000E+00  0.00000E+00 -0.15059E+00  0.00000E+00  0.58163E+00  0.00000E+00  0.00000E+00  0.46007E+01  0.00000E+00  0.00000E+00  0.20462E+01  0.19120E+00  0.40605E-01   2716  0.00000E+00      0.000
   35475.0000  0.00000E+00  0.00000E+00 -0.31322E-05  0.00000E+00  0.24150E-05  0.00000E+00  0.00000E+00 -0.15064E+00  0.00000E+00  0.58167E+00  0.00000E+00  0.00000E+00  0.45957E+01  0.00000E+00  0.00000E+00  0.20463E+01  0.19125E+00  0.40605E-01   2717  0.00000E+00      0.000
   35490.0000  0.00000E+00  0.00000E+00 -0.31408E-05  0.00000E+00  0.23849E-05  0.00000E+00  0.00000E+00 -0.15069E+00  0.00000E+00  0.58171E+00  0.00000E+00  0.00000E+00  0.45927E+01  0.00000E+00  0.00000E+00  0.20464E+01  0.19129E+00  0.40605E-01   2718  0.00000E+00      0.000
   35505.0000  0.00000E+00  0.00000E+00 -0.31307E-05  0.00000E+00  0.23549E-05  0.00000E+00  0.00000E+00 -0.15074E+00  0.00000E+00  0.58174E+00  0.00000E+00  0.00000E+00  0.45897E+01  0.00000E+00  0.00000E+00  0.20465E+01  0.19134E+00  0.40605E-01   2719  0.00000E+00      0.000
   35520.0000  0.00000E+00  0.00000E+00 -0.31410E-05  0.00000E+00  0.23040E-05  0.00000E+00  0.00000E+00 -0.15078E+00  0.00000E+00  0.58178E+00  0.00000E+00  0.00000E+00  0.45827E+01  0.00000E+00  0.00000E+00  0.20466E+01  0.19139E+00  0.40605E-01   2720  0.00000E+00      0.000
   35535.0000  0.00000E+00  0.00000E+00 -0.31308E-05  0.00000E+00  0.22745E-05  0.00000E+00  0.00000E+00 -0.15083E+00  0.00000E+00  0.58181E+00  0.00000E+00  0.00000E+00  0.45797E+01  0.00000E+00  0.00000E+00  0.20467E+01  0.19143E+00  0.40605E-01   2721  0.00000E+00      0.000
   35550.0000  0.00000E+00  0.00000E+00 -0.31399E-05  0.00000E+00  0.22422E-05  0.00000E+00  0.00000E+00 -0.15088E+00  0.00000E+00  0.58184E+00  0.00000E+00  0.00000E+00  0.45762E+01  0.00000E+00  0.00000E+00  0.20467E+01  0.19148E+00  0.40605E-01   2722  0.00000E+00      0.000
   35565.0000  0.00000E+00  0.00000E+00 -0.31299E-05  0.00000E+00  0.22096E-05  0.00000E+00  0.00000E+00 -0.15092E+00  0.00000E+00  0.58188E+00  0.00000E+00  0.00000E+00  0.45727E+01  0.00000E+00  0.00000E+00  0.20468E+01  0.19153E+00  0.40605E-01   2723  0.00000E+00      0.000
   35580.0000  0.00000E+00  0.00000E+00 -0.31397E-05  0.00000E+00  0.22007E-05  0.00000E+00  0.00000E+00 -0.15097E+00  0.00000E+00  0.58191E+00  0.00000E+00  0.00000E+00  0.45737E+01  0.00000E+00  0.00000E+00  0.20469E+01  0.19158E+00  0.40605E-01   2724  0.00000E+00      0.000
   35595.0000  0.00000E+00  0.00000E+00 -0.31296E-05  0.00000E+00  0.22593E-05  0.00000E+00  0.00000E+00 -0.15102E+00  0.00000E+00  0.58194E+00  0.00000E+00  0.00000E+00  0.45877E+01  0.00000E+00  0.00000E+00  0.20470E+01  0.19162E+00  0.40605E-01   2725  0.00000E+00      0.000
   35610.0000  0.00000E+00  0.00000E+00 -0.31389E-05  0.00000E+00  0.22050E-05  0.00000E+00  0.00000E+00 -0.15107E+00  0.00000E+00  0.58198E+00  0.00000E+00  0.00000E+00  0.45802E+01  0.00000E+00  0.00000E+00  0.20471E+01  0.19167E+00  0.40605E-01   2726  0.00000E+00      0.000
   35625.0000  0.00000E+00  0.00000E+00 -0.31286E-05  0.00000E+00  0.21503E-05  0.00000E+00  0.00000E+00 -0.15111E+00  0.00000E+00  0.58201E+00  0.00000E+00  0.00000E+00  0.45727E+01  0.00000E+00  0.00000E+00  0.20471E+01  0.19172E+00  0.40605E-01   2727  0.00000E+00      0.000
   35640.0000  0.00000E+00  0.00000E+00 -0.31382E-05  0.00000E+00  0.21303E-05  0.00000E+00  0.00000E+00 -0.15116E+00  0.00000E+00  0.58204E+00  0.00000E+00  0.00000E+00  0.45717E+01  0.00000E+00  0.00000E+00  0.20472E+01  0.19176E+00  0.40605E-01   2728  0.00000E+00      0.000
   35655.0000  0.00000E+00  0.00000E+00 -0.31275E-05  0.00000E+00  0.21732E-05  0.00000E+00  0.00000E+00 -0.15121E+00  0.00000E+00  0.58207E+00  0.00000E+00  0.00000E+00  0.45827E+01  0.00000E+00  0.00000E+00  0.20473E+01  0.19181E+00  0.40605E-01   2729  0.00000E+00      0.000
   35670.0000  0.00000E+00  0.00000E+00 -0.31373E-05  0.00000E+00  0.21478E-05  0.00000E+00  0.00000E+00 -0.15125E+00  0.00000E+00  0.58210E+00  0.00000E+00  0.00000E+00  0.45852E+01  0.00000E+00  0.00000E+00  0.20474E+01  0.19186E+00  0.40605E-01   2730  0.00000E+00      0.000
   35685.0000  0.00000E+00  0.00000E+00 -0.31264E-05  0.00000E+00  0.20559E-05  0.00000E+00  0.00000E+00 -0.15130E+00  0.00000E+00  0.58214E+00  0.00000E+00  0.00000E+00  0.45877E+01  0.00000E+00  0.00000E+00  0.20475E+01  0.19190E+00  0.40605E-01   2731  0.00000E+00      0.000
   35700.0000  0.00000E+00  0.00000E+00 -0.31367E-05  0.00000E+00  0.20333E-05  0.00000E+00  0.00000E+00 -0.15135E+00  0.00000E+00  0.58217E+00  0.00000E+00  0.00000E+00  0.45897E+01  0.00000E+00  0.00000E+00  0.20475E+01  0.19195E+00  0.40605E-01   2732  0.00000E+00      0.000
   35715.0000  0.00000E+00  0.00000E+00 -0.31253E-05  0.00000E+00  0.20010E-05  0.00000E+00  0.00000E+00 -0.15139E+00  0.00000E+00  0.58220E+00  0.00000E+00  0.00000E+00  0.45897E+01  0.00000E+00  0.00000E+00  0.20476E+01  0.19200E+00  0.40605E-01   2733  0.00000E+00      0.000
   35730.0000  0.00000E+00  0.00000E+00 -0.31360E-05  0.00000E+00  0.19718E-05  0.00000E+00  0.00000E+00 -0.15144E+00  0.00000E+00  0.58223E+00  0.00000E+00  0.00000E+00  0.45902E+01  0.00000E+00  0.00000E+00  0.20477E+01  0.19205E+00  0.40605E-01   2734  0.00000E+00      0.000
   35745.0000  0.00000E+00  0.00000E+00 -0.31241E-05  0.00000E+00  0.19432E-05  0.00000E+00  0.00000E+00 -0.15149E+00  0.00000E+00  0.58226E+00  0.00000E+00  0.00000E+00  0.45907E+01  0.00000E+00  0.00000E+00  0.20478E+01  0.19209E+00  0.40605E-01   2735  0.00000E+00      0.000
   35760.0000  0.00000E+00  0.00000E+00 -0.31353E-05  0.00000E+00  0.19360E-05  0.00000E+00  0.00000E+00 -0.15153E+00  0.00000E+00  0.58228E+00  0.00000E+00  0.00000E+00  0.45957E+01  0.00000E+00  0.00000E+00  0.20478E+01  0.19214E+00  0.40605E-01   2736  0.00000E+00      0.000
   35775.0000  0.00000E+00  0.00000E+00 -0.31229E-05  0.00000E+00  0.18914E-05  0.00000E+00  0.00000E+00 -0.15158E+00  0.00000E+00  0.58231E+00  0.00000E+00  0.00000E+00  0.45927E+01  0.00000E+00  0.00000E+00  0.20479E+01  0.19219E+00  0.40605E-01   2737  0.00000E+00      0.000
   35790.0000  0.00000E+00  0.00000E+00 -0.31346E-05  0.00000E+00  0.18660E-05  0.00000E+00  0.00000E+00 -0.15163E+00  0.00000E+00  0.58234E+00  0.00000E+00  0.00000E+00  0.45937E+01  0.00000E+00  0.00000E+00  0.20480E+01  0.19223E+00  0.40605E-01   2738  0.00000E+00      0.000
   35805.0000  0.00000E+00  0.00000E+00 -0.31216E-05  0.00000E+00  0.18408E-05  0.00000E+00  0.00000E+00 -0.15168E+00  0.00000E+00  0.58237E+00  0.00000E+00  0.00000E+00  0.45947E+01  0.00000E+00  0.00000E+00  0.20481E+01  0.19228E+00  0.40605E-01   2739  0.00000E+00      0.000
   35820.0000  0.00000E+00  0.00000E+00 -0.31339E-05  0.00000E+00  0.18351E-05  0.00000E+00  0.00000E+00 -0.15172E+00  0.00000E+00  0.58240E+00  0.00000E+00  0.00000E+00  0.45997E+01  0.00000E+00  0.00000E+00  0.20481E+01  0.19233E+00  0.40605E-01   2740  0.00000E+00      0.000
   35835.0000  0.00000E+00  0.00000E+00 -0.31200E-05  0.00000E+00  0.17286E-05  0.00000E+00  0.00000E+00 -0.15177E+00  0.00000E+00  0.58242E+00  0.00000E+00  0.00000E+00  0.46037E+01  0.00000E+00  0.00000E+00  0.20482E+01  0.19237E+00  0.40605E-01   2741  0.00000E+00      0.000
   35850.0000  0.00000E+00  0.00000E+00 -0.31264E-05  0.00000E+00  0.16116E-05  0.00000E+00  0.00000E+00 -0.15182E+00  0.00000E+00  0.58245E+00  0.00000E+00  0.00000E+00  0.46027E+01  0.00000E+00  0.00000E+00  0.20483E+01  0.19242E+00  0.40605E-01   2742  0.00000E+00      0.000
   35865.0000  0.00000E+00  0.00000E+00 -0.31059E-05  0.00000E+00  0.15630E-05  0.00000E+00  0.00000E+00 -0.15186E+00  0.00000E+00  0.58247E+00  0.00000E+00  0.00000E+00  0.46017E+01  0.00000E+00  0.00000E+00  0.20484E+01  0.19247E+00  0.40605E-01   2743  0.00000E+00      0.000
   35880.0000  0.00000E+00  0.00000E+00 -0.31242E-05  0.00000E+00  0.15284E-05  0.00000E+00  0.00000E+00 -0.15191E+00  0.00000E+00  0.58249E+00  0.00000E+00  0.00000E+00  0.46037E+01  0.00000E+00  0.00000E+00  0.20484E+01  0.19251E+00  0.40605E-01   2744  0.00000E+00      0.000
   35895.0000  0.00000E+00  0.00000E+00 -0.31111E-05  0.00000E+00  0.14797E-05  0.00000E+00  0.00000E+00 -0.15196E+00  0.00000E+00  0.58251E+00  0.00000E+00  0.00000E+00  0.46027E+01  0.00000E+00  0.00000E+00  0.20485E+01  0.19256E+00  0.40605E-01   2745  0.00000E+00      0.000
   35910.0000  0.00000E+00  0.00000E+00 -0.31210E-05  0.00000E+00  0.12723E-05  0.00000E+00  0.00000E+00 -0.15200E+00  0.00000E+00  0.58253E+00  0.00000E+00  0.00000E+00  0.46017E+01  0.00000E+00  0.00000E+00  0.20486E+01  0.19261E+00  0.40605E-01   2746  0.00000E+00      0.000
   35925.0000  0.00000E+00  0.00000E+00 -0.31344E-05  0.00000E+00  0.11699E-05  0.00000E+00  0.00000E+00 -0.15205E+00  0.00000E+00  0.58255E+00  0.00000E+00  0.00000E+00  0.46007E+01  0.00000E+00  0.00000E+00  0.20486E+01  0.19265E+00  0.40605E-01   2747  0.00000E+00      0.000
   35940.0000  0.00000E+00  0.00000E+00 -0.31290E-05  0.00000E+00  0.10139E-05  0.00000E+00  0.00000E+00 -0.15210E+00  0.00000E+00  0.58257E+00  0.00000E+00  0.00000E+00  0.46047E+01  0.00000E+00  0.00000E+00  0.20487E+01  0.19270E+00  0.40605E-01   2748  0.00000E+00      0.000
   35955.0000  0.00000E+00  0.00000E+00 -0.31075E-05  0.00000E+00  0.74815E-06  0.00000E+00  0.00000E+00 -0.15214E+00  0.00000E+00  0.58258E+00  0.00000E+00  0.00000E+00  0.46037E+01  0.00000E+00  0.00000E+00  0.20487E+01  0.19275E+00  0.40605E-01   2749  0.00000E+00      0.000
   35970.0000  0.00000E+00  0.00000E+00 -0.12970E-05  0.00000E+00 -0.62885E-06  0.00000E+00  0.00000E+00 -0.15216E+00  0.00000E+00  0.58257E+00  0.00000E+00  0.00000E+00  0.46037E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19277E+00  0.40605E-01   2750  0.00000E+00      0.000
   35985.0000  0.00000E+00  0.00000E+00 -0.87478E-06  0.00000E+00 -0.87490E-06  0.00000E+00  0.00000E+00 -0.15218E+00  0.00000E+00  0.58255E+00  0.00000E+00  0.00000E+00  0.46037E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19278E+00  0.40605E-01   2751  0.00000E+00      0.000
   36000.0000  0.00000E+00  0.00000E+00 -0.87699E-06  0.00000E+00 -0.87719E-06  0.00000E+00  0.00000E+00 -0.15219E+00  0.00000E+00  0.58254E+00  0.00000E+00  0.00000E+00  0.46027E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19279E+00  0.40605E-01   2752  0.00000E+00      0.000
   36015.0000  0.00000E+00  0.00000E+00 -0.88361E-06  0.00000E+00 -0.88377E-06  0.00000E+00  0.00000E+00 -0.15220E+00  0.00000E+00  0.58253E+00  0.00000E+00  0.00000E+00  0.45997E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19281E+00  0.40605E-01   2753  0.00000E+00      0.000
   36030.0000  0.00000E+00  0.00000E+00 -0.88472E-06  0.00000E+00 -0.88491E-06  0.00000E+00  0.00000E+00 -0.15222E+00  0.00000E+00  0.58252E+00  0.00000E+00  0.00000E+00  0.45992E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19282E+00  0.40605E-01   2754  0.00000E+00      0.000
   36045.0000  0.00000E+00  0.00000E+00 -0.88582E-06  0.00000E+00 -0.88606E-06  0.00000E+00  0.00000E+00 -0.15223E+00  0.00000E+00  0.58250E+00  0.00000E+00  0.00000E+00  0.45987E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19283E+00  0.40605E-01   2755  0.00000E+00      0.000
   36060.0000  0.00000E+00  0.00000E+00 -0.89024E-06  0.00000E+00 -0.89035E-06  0.00000E+00  0.00000E+00 -0.15224E+00  0.00000E+00  0.58249E+00  0.00000E+00  0.00000E+00  0.45967E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19285E+00  0.40605E-01   2756  0.00000E+00      0.000
   36075.0000  0.00000E+00  0.00000E+00 -0.90348E-06  0.00000E+00 -0.90351E-06  0.00000E+00  0.00000E+00 -0.15226E+00  0.00000E+00  0.58247E+00  0.00000E+00  0.00000E+00  0.45907E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19286E+00  0.40605E-01   2757  0.00000E+00      0.000
   36090.0000  0.00000E+00  0.00000E+00 -0.90238E-06  0.00000E+00 -0.90265E-06  0.00000E+00  0.00000E+00 -0.15227E+00  0.00000E+00  0.58246E+00  0.00000E+00  0.00000E+00  0.45912E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19287E+00  0.40605E-01   2758  0.00000E+00      0.000
   36105.0000  0.00000E+00  0.00000E+00 -0.90127E-06  0.00000E+00 -0.90150E-06  0.00000E+00  0.00000E+00 -0.15228E+00  0.00000E+00  0.58245E+00  0.00000E+00  0.00000E+00  0.45917E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19289E+00  0.40605E-01   2759  0.00000E+00      0.000
   36120.0000  0.00000E+00  0.00000E+00 -0.90348E-06  0.00000E+00 -0.90351E-06  0.00000E+00  0.00000E+00 -0.15230E+00  0.00000E+00  0.58243E+00  0.00000E+00  0.00000E+00  0.45907E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19290E+00  0.40605E-01   2760  0.00000E+00      0.000
   36135.0000  0.00000E+00  0.00000E+00 -0.91672E-06  0.00000E+00 -0.91695E-06  0.00000E+00  0.00000E+00 -0.15231E+00  0.00000E+00  0.58242E+00  0.00000E+00  0.00000E+00  0.45847E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19292E+00  0.40605E-01   2761  0.00000E+00      0.000
   36150.0000  0.00000E+00  0.00000E+00 -0.91893E-06  0.00000E+00 -0.91896E-06  0.00000E+00  0.00000E+00 -0.15232E+00  0.00000E+00  0.58241E+00  0.00000E+00  0.00000E+00  0.45837E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19293E+00  0.40605E-01   2762  0.00000E+00      0.000
   36165.0000  0.00000E+00  0.00000E+00 -0.92114E-06  0.00000E+00 -0.92125E-06  0.00000E+00  0.00000E+00 -0.15234E+00  0.00000E+00  0.58239E+00  0.00000E+00  0.00000E+00  0.45827E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19294E+00  0.40605E-01   2763  0.00000E+00      0.000
   36180.0000  0.00000E+00  0.00000E+00 -0.92997E-06  0.00000E+00 -0.93011E-06  0.00000E+00  0.00000E+00 -0.15235E+00  0.00000E+00  0.58238E+00  0.00000E+00  0.00000E+00  0.45787E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19296E+00  0.40605E-01   2764  0.00000E+00      0.000
   36195.0000  0.00000E+00  0.00000E+00 -0.94321E-06  0.00000E+00 -0.94328E-06  0.00000E+00  0.00000E+00 -0.15237E+00  0.00000E+00  0.58236E+00  0.00000E+00  0.00000E+00  0.45727E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19297E+00  0.40605E-01   2765  0.00000E+00      0.000
   36210.0000  0.00000E+00  0.00000E+00 -0.94652E-06  0.00000E+00 -0.94671E-06  0.00000E+00  0.00000E+00 -0.15238E+00  0.00000E+00  0.58235E+00  0.00000E+00  0.00000E+00  0.45712E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19298E+00  0.40605E-01   2766  0.00000E+00      0.000
   36225.0000  0.00000E+00  0.00000E+00 -0.94983E-06  0.00000E+00 -0.94986E-06  0.00000E+00  0.00000E+00 -0.15239E+00  0.00000E+00  0.58234E+00  0.00000E+00  0.00000E+00  0.45697E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19300E+00  0.40605E-01   2767  0.00000E+00      0.000
   36240.0000  0.00000E+00  0.00000E+00 -0.96087E-06  0.00000E+00 -0.96101E-06  0.00000E+00  0.00000E+00 -0.15241E+00  0.00000E+00  0.58232E+00  0.00000E+00  0.00000E+00  0.45647E+01  0.00000E+00  0.00000E+00  0.20488E+01  0.19301E+00  0.40605E-01   2768  0.00000E+00      0.000
