

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

 27210.00000  0.440151E-01  0.000000E+00 -0.271185E-02  0.000000E+00  0.554570E+00  -1000.000      0.000      4.355    1810
 27225.00000  0.440280E-01  0.000000E+00 -0.271088E-02  0.000000E+00  0.554621E+00  -1000.000      0.000      4.358    1811
 27240.00000  0.440408E-01  0.000000E+00 -0.270991E-02  0.000000E+00  0.554672E+00  -1000.000      0.000      4.364    1812
 27255.00000  0.440532E-01  0.000000E+00 -0.270895E-02  0.000000E+00  0.554723E+00  -1000.000      0.000      4.370    1813
 27270.00000  0.440651E-01  0.000000E+00 -0.270798E-02  0.000000E+00  0.554775E+00  -1000.000      0.000      4.373    1814
 27285.00000  0.440753E-01  0.000000E+00 -0.270702E-02  0.000000E+00  0.554827E+00  -1000.000      0.000      4.376    1815
 27300.00000  0.440867E-01  0.000000E+00 -0.270606E-02  0.000000E+00  0.554879E+00  -1000.000      0.000      4.382    1816
 27315.00000  0.440970E-01  0.000000E+00 -0.270511E-02  0.000000E+00  0.554933E+00  -1000.000      0.000      4.390    1817
 27330.00000  0.441084E-01  0.000000E+00 -0.270415E-02  0.000000E+00  0.554986E+00  -1000.000      0.000      4.392    1818
 27345.00000  0.441193E-01  0.000000E+00 -0.270320E-02  0.000000E+00  0.555040E+00  -1000.000      0.000      4.395    1819
 27360.00000  0.441385E-01  0.000000E+00 -0.270226E-02  0.000000E+00  0.555095E+00  -1000.000      0.000      4.403    1820
 27375.00000  0.441559E-01  0.000000E+00 -0.270131E-02  0.000000E+00  0.555150E+00  -1000.000      0.000      4.410    1821
 27390.00000  0.441743E-01  0.000000E+00 -0.270037E-02  0.000000E+00  0.555205E+00  -1000.000      0.000      4.412    1822
 27405.00000  0.441953E-01  0.000000E+00 -0.269943E-02  0.000000E+00  0.555261E+00  -1000.000      0.000      4.415    1823
 27420.00000  0.442138E-01  0.000000E+00 -0.269850E-02  0.000000E+00  0.555317E+00  -1000.000      0.000      4.423    1824
 27435.00000  0.442333E-01  0.000000E+00 -0.269757E-02  0.000000E+00  0.555375E+00  -1000.000      0.000      4.430    1825
 27450.00000  0.442516E-01  0.000000E+00 -0.269663E-02  0.000000E+00  0.555432E+00  -1000.000      0.000      4.433    1826
 27465.00000  0.442708E-01  0.000000E+00 -0.269571E-02  0.000000E+00  0.555489E+00  -1000.000      0.000      4.436    1827
 27480.00000  0.442795E-01  0.000000E+00 -0.269478E-02  0.000000E+00  0.555547E+00  -1000.000      0.000      4.442    1828
 27495.00000  0.442884E-01  0.000000E+00 -0.269386E-02  0.000000E+00  0.555606E+00  -1000.000      0.000      4.450    1829
 27510.00000  0.442974E-01  0.000000E+00 -0.269294E-02  0.000000E+00  0.555665E+00  -1000.000      0.000      4.453    1830
 27525.00000  0.443059E-01  0.000000E+00 -0.269202E-02  0.000000E+00  0.555724E+00  -1000.000      0.000      4.457    1831
 27540.00000  0.443146E-01  0.000000E+00 -0.269111E-02  0.000000E+00  0.555783E+00  -1000.000      0.000      4.463    1832
 27555.00000  0.443231E-01  0.000000E+00 -0.269020E-02  0.000000E+00  0.555843E+00  -1000.000      0.000      4.470    1833
 27570.00000  0.443317E-01  0.000000E+00 -0.268929E-02  0.000000E+00  0.555904E+00  -1000.000      0.000      4.473    1834
 27585.00000  0.443399E-01  0.000000E+00 -0.268838E-02  0.000000E+00  0.555964E+00  -1000.000      0.000      4.477    1835
 27600.00000  0.443481E-01  0.000000E+00 -0.268748E-02  0.000000E+00  0.556026E+00  -1000.000      0.000      4.485    1836
 27615.00000  0.443563E-01  0.000000E+00 -0.268658E-02  0.000000E+00  0.556087E+00  -1000.000      0.000      4.491    1837
 27630.00000  0.443646E-01  0.000000E+00 -0.268568E-02  0.000000E+00  0.556149E+00  -1000.000      0.000      4.494    1838
 27645.00000  0.443728E-01  0.000000E+00 -0.268479E-02  0.000000E+00  0.556212E+00  -1000.000      0.000      4.497    1839
 27660.00000  0.443810E-01  0.000000E+00 -0.268389E-02  0.000000E+00  0.556274E+00  -1000.000      0.000      4.503    1840
 27675.00000  0.443891E-01  0.000000E+00 -0.268300E-02  0.000000E+00  0.556338E+00  -1000.000      0.000      4.511    1841
 27690.00000  0.443972E-01  0.000000E+00 -0.268211E-02  0.000000E+00  0.556401E+00  -1000.000      0.000      4.513    1842
 27705.00000  0.444052E-01  0.000000E+00 -0.268123E-02  0.000000E+00  0.556465E+00  -1000.000      0.000      4.515    1843
 27720.00000  0.444131E-01  0.000000E+00 -0.268035E-02  0.000000E+00  0.556529E+00  -1000.000      0.000      4.521    1844
 27735.00000  0.444210E-01  0.000000E+00 -0.267947E-02  0.000000E+00  0.556593E+00  -1000.000      0.000      4.525    1845
 27750.00000  0.444288E-01  0.000000E+00 -0.267859E-02  0.000000E+00  0.556658E+00  -1000.000      0.000      4.528    1846
 27765.00000  0.444366E-01  0.000000E+00 -0.267772E-02  0.000000E+00  0.556722E+00  -1000.000      0.000      4.531    1847
 27780.00000  0.444443E-01  0.000000E+00 -0.267684E-02  0.000000E+00  0.556787E+00  -1000.000      0.000      4.533    1848
 27795.00000  0.444520E-01  0.000000E+00 -0.267597E-02  0.000000E+00  0.556852E+00  -1000.000      0.000      4.536    1849
 27810.00000  0.444597E-01  0.000000E+00 -0.267511E-02  0.000000E+00  0.556917E+00  -1000.000      0.000      4.537    1850
 27825.00000  0.444673E-01  0.000000E+00 -0.267424E-02  0.000000E+00  0.556982E+00  -1000.000      0.000      4.538    1851
 27840.00000  0.444722E-01  0.000000E+00 -0.267338E-02  0.000000E+00  0.557045E+00  -1000.000      0.000      4.528    1852
 27855.00000  0.444765E-01  0.000000E+00 -0.267252E-02  0.000000E+00  0.557107E+00  -1000.000      0.000      4.510    1853
 27870.00000  0.444824E-01  0.000000E+00 -0.267166E-02  0.000000E+00  0.557168E+00  -1000.000      0.000      4.503    1854
 27885.00000  0.444874E-01  0.000000E+00 -0.267081E-02  0.000000E+00  0.557228E+00  -1000.000      0.000      4.496    1855
 27900.00000  0.444917E-01  0.000000E+00 -0.266995E-02  0.000000E+00  0.557286E+00  -1000.000      0.000      4.479    1856
 27915.00000  0.445045E-01  0.000000E+00 -0.266910E-02  0.000000E+00  0.557340E+00  -1000.000      0.000      4.450    1857
 27930.00000  0.445207E-01  0.000000E+00 -0.266825E-02  0.000000E+00  0.557394E+00  -1000.000      0.000      4.436    1858
 27945.00000  0.445369E-01  0.000000E+00 -0.266740E-02  0.000000E+00  0.557445E+00  -1000.000      0.000      4.423    1859
 27960.00000  0.445534E-01  0.000000E+00 -0.266655E-02  0.000000E+00  0.557494E+00  -1000.000      0.000      4.396    1860
 27975.00000  0.445804E-01  0.000000E+00 -0.266570E-02  0.000000E+00  0.557540E+00  -1000.000      0.000      4.370    1861
 27990.00000  0.446151E-01  0.000000E+00 -0.266486E-02  0.000000E+00  0.557585E+00  -1000.000      0.000      4.358    1862
 28005.00000  0.446628E-01  0.000000E+00 -0.266401E-02  0.000000E+00  0.557628E+00  -1000.000      0.000      4.346    1863
 28020.00000  0.447195E-01  0.000000E+00 -0.266317E-02  0.000000E+00  0.557670E+00  -1000.000      0.000      4.331    1864
 28035.00000  0.447820E-01  0.000000E+00 -0.266233E-02  0.000000E+00  0.557711E+00  -1000.000      0.000      4.318    1865
 28050.00000  0.448399E-01  0.000000E+00 -0.266149E-02  0.000000E+00  0.557751E+00  -1000.000      0.000      4.313    1866
 28065.00000  0.449272E-01  0.000000E+00 -0.266065E-02  0.000000E+00  0.557790E+00  -1000.000      0.000      4.308    1867
 28080.00000  0.450000E-01  0.000000E+00 -0.265981E-02  0.000000E+00  0.557829E+00  -1000.000      0.000      4.301    1868
 28095.00000  0.450705E-01  0.000000E+00 -0.265897E-02  0.000000E+00  0.557868E+00  -1000.000      0.000      4.295    1869
 28110.00000  0.451674E-01  0.000000E+00 -0.265814E-02  0.000000E+00  0.557906E+00  -1000.000      0.000      4.293    1870
 28125.00000  0.452644E-01  0.000000E+00 -0.265730E-02  0.000000E+00  0.557944E+00  -1000.000      0.000      4.292    1871
 28140.00000  0.453642E-01  0.000000E+00 -0.265647E-02  0.000000E+00  0.557982E+00  -1000.000      0.000      4.288    1872
 28155.00000  0.454722E-01  0.000000E+00 -0.265564E-02  0.000000E+00  0.558020E+00  -1000.000      0.000      4.286    1873
 28170.00000  0.455839E-01  0.000000E+00 -0.265481E-02  0.000000E+00  0.558057E+00  -1000.000      0.000      4.283    1874
 28185.00000  0.457099E-01  0.000000E+00 -0.265398E-02  0.000000E+00  0.558094E+00  -1000.000      0.000      4.281    1875
 28200.00000  0.458397E-01  0.000000E+00 -0.265316E-02  0.000000E+00  0.558132E+00  -1000.000      0.000      4.279    1876
 28215.00000  0.459696E-01  0.000000E+00 -0.265233E-02  0.000000E+00  0.558169E+00  -1000.000      0.000      4.279    1877
 28230.00000  0.460974E-01  0.000000E+00 -0.265151E-02  0.000000E+00  0.558206E+00  -1000.000      0.000      4.279    1878
 28245.00000  0.462007E-01  0.000000E+00 -0.265068E-02  0.000000E+00  0.558243E+00  -1000.000      0.000      4.279    1879
 28260.00000  0.463110E-01  0.000000E+00 -0.264986E-02  0.000000E+00  0.558280E+00  -1000.000      0.000      4.277    1880
 28275.00000  0.464353E-01  0.000000E+00 -0.264904E-02  0.000000E+00  0.558318E+00  -1000.000      0.000      4.279    1881
 28290.00000  0.465724E-01  0.000000E+00 -0.264822E-02  0.000000E+00  0.558355E+00  -1000.000      0.000      4.280    1882
 28305.00000  0.467100E-01  0.000000E+00 -0.264741E-02  0.000000E+00  0.558393E+00  -1000.000      0.000      4.281    1883
 28320.00000  0.468379E-01  0.000000E+00 -0.264659E-02  0.000000E+00  0.558430E+00  -1000.000      0.000      4.278    1884
 28335.00000  0.469683E-01  0.000000E+00 -0.264578E-02  0.000000E+00  0.558467E+00  -1000.000      0.000      4.276    1885
 28350.00000  0.470791E-01  0.000000E+00 -0.264496E-02  0.000000E+00  0.558504E+00  -1000.000      0.000      4.277    1886
 28365.00000  0.471876E-01  0.000000E+00 -0.264415E-02  0.000000E+00  0.558542E+00  -1000.000      0.000      4.278    1887
 28380.00000  0.472849E-01  0.000000E+00 -0.264334E-02  0.000000E+00  0.558579E+00  -1000.000      0.000      4.276    1888
 28395.00000  0.474082E-01  0.000000E+00 -0.264253E-02  0.000000E+00  0.558616E+00  -1000.000      0.000      4.276    1889
 28410.00000  0.475294E-01  0.000000E+00 -0.264172E-02  0.000000E+00  0.558654E+00  -1000.000      0.000      4.275    1890
 28425.00000  0.476421E-01  0.000000E+00 -0.264092E-02  0.000000E+00  0.558691E+00  -1000.000      0.000      4.275    1891
 28440.00000  0.477510E-01  0.000000E+00 -0.264011E-02  0.000000E+00  0.558728E+00  -1000.000      0.000      4.276    1892
 28455.00000  0.478272E-01  0.000000E+00 -0.263931E-02  0.000000E+00  0.558765E+00  -1000.000      0.000      4.278    1893
 28470.00000  0.479029E-01  0.000000E+00 -0.263850E-02  0.000000E+00  0.558803E+00  -1000.000      0.000      4.281    1894
 28485.00000  0.479784E-01  0.000000E+00 -0.263770E-02  0.000000E+00  0.558842E+00  -1000.000      0.000      4.285    1895
 28500.00000  0.480600E-01  0.000000E+00 -0.263690E-02  0.000000E+00  0.558881E+00  -1000.000      0.000      4.292    1896
 28515.00000  0.481530E-01  0.000000E+00 -0.263610E-02  0.000000E+00  0.558920E+00  -1000.000      0.000      4.297    1897
 28530.00000  0.482365E-01  0.000000E+00 -0.263531E-02  0.000000E+00  0.558960E+00  -1000.000      0.000      4.300    1898
 28545.00000  0.483048E-01  0.000000E+00 -0.263451E-02  0.000000E+00  0.559000E+00  -1000.000      0.000      4.303    1899
 28560.00000  0.483666E-01  0.000000E+00 -0.263371E-02  0.000000E+00  0.559041E+00  -1000.000      0.000      4.308    1900
 28575.00000  0.484320E-01  0.000000E+00 -0.263292E-02  0.000000E+00  0.559082E+00  -1000.000      0.000      4.311    1901
 28590.00000  0.484950E-01  0.000000E+00 -0.263213E-02  0.000000E+00  0.559123E+00  -1000.000      0.000      4.312    1902
 28605.00000  0.485532E-01  0.000000E+00 -0.263134E-02  0.000000E+00  0.559164E+00  -1000.000      0.000      4.314    1903
 28620.00000  0.486129E-01  0.000000E+00 -0.263055E-02  0.000000E+00  0.559206E+00  -1000.000      0.000      4.318    1904
 28635.00000  0.486702E-01  0.000000E+00 -0.262976E-02  0.000000E+00  0.559248E+00  -1000.000      0.000      4.324    1905
 28650.00000  0.486913E-01  0.000000E+00 -0.262897E-02  0.000000E+00  0.559290E+00  -1000.000      0.000      4.325    1906
 28665.00000  0.487131E-01  0.000000E+00 -0.262819E-02  0.000000E+00  0.559333E+00  -1000.000      0.000      4.327    1907
 28680.00000  0.487330E-01  0.000000E+00 -0.262740E-02  0.000000E+00  0.559376E+00  -1000.000      0.000      4.331    1908
 28695.00000  0.487524E-01  0.000000E+00 -0.262662E-02  0.000000E+00  0.559419E+00  -1000.000      0.000      4.334    1909
 28710.00000  0.487722E-01  0.000000E+00 -0.262584E-02  0.000000E+00  0.559462E+00  -1000.000      0.000      4.336    1910
 28725.00000  0.487885E-01  0.000000E+00 -0.262505E-02  0.000000E+00  0.559506E+00  -1000.000      0.000      4.339    1911
 28740.00000  0.488055E-01  0.000000E+00 -0.262428E-02  0.000000E+00  0.559550E+00  -1000.000      0.000      4.343    1912
 28755.00000  0.488208E-01  0.000000E+00 -0.262350E-02  0.000000E+00  0.559594E+00  -1000.000      0.000      4.346    1913
 28770.00000  0.488352E-01  0.000000E+00 -0.262272E-02  0.000000E+00  0.559638E+00  -1000.000      0.000      4.349    1914
 28785.00000  0.488503E-01  0.000000E+00 -0.262194E-02  0.000000E+00  0.559683E+00  -1000.000      0.000      4.352    1915
 28800.00000  0.488552E-01  0.000000E+00 -0.262117E-02  0.000000E+00  0.559728E+00  -1000.000      0.000      4.354    1916
 28815.00000  0.488595E-01  0.000000E+00 -0.262040E-02  0.000000E+00  0.559773E+00  -1000.000      0.000      4.359    1917
 28830.00000  0.488635E-01  0.000000E+00 -0.261962E-02  0.000000E+00  0.559819E+00  -1000.000      0.000      4.363    1918
 28845.00000  0.488676E-01  0.000000E+00 -0.261885E-02  0.000000E+00  0.559865E+00  -1000.000      0.000      4.367    1919
 28860.00000  0.488720E-01  0.000000E+00 -0.261808E-02  0.000000E+00  0.559911E+00  -1000.000      0.000      4.371    1920
 28875.00000  0.488766E-01  0.000000E+00 -0.261732E-02  0.000000E+00  0.559959E+00  -1000.000      0.000      4.379    1921
 28890.00000  0.488805E-01  0.000000E+00 -0.261655E-02  0.000000E+00  0.560006E+00  -1000.000      0.000      4.381    1922
 28905.00000  0.488844E-01  0.000000E+00 -0.261578E-02  0.000000E+00  0.560054E+00  -1000.000      0.000      4.384    1923
 28920.00000  0.489045E-01  0.000000E+00 -0.261502E-02  0.000000E+00  0.560102E+00  -1000.000      0.000      4.389    1924
 28935.00000  0.489246E-01  0.000000E+00 -0.261426E-02  0.000000E+00  0.560151E+00  -1000.000      0.000      4.395    1925
 28950.00000  0.489429E-01  0.000000E+00 -0.261349E-02  0.000000E+00  0.560200E+00  -1000.000      0.000      4.399    1926
 28965.00000  0.489626E-01  0.000000E+00 -0.261273E-02  0.000000E+00  0.560249E+00  -1000.000      0.000      4.403    1927
 28980.00000  0.489812E-01  0.000000E+00 -0.261197E-02  0.000000E+00  0.560299E+00  -1000.000      0.000      4.411    1928
 28995.00000  0.490014E-01  0.000000E+00 -0.261122E-02  0.000000E+00  0.560350E+00  -1000.000      0.000      4.416    1929
 29010.00000  0.490211E-01  0.000000E+00 -0.261046E-02  0.000000E+00  0.560400E+00  -1000.000      0.000      4.419    1930
 29025.00000  0.490407E-01  0.000000E+00 -0.260970E-02  0.000000E+00  0.560452E+00  -1000.000      0.000      4.423    1931
 29040.00000  0.490601E-01  0.000000E+00 -0.260895E-02  0.000000E+00  0.560504E+00  -1000.000      0.000      4.432    1932
 29055.00000  0.490791E-01  0.000000E+00 -0.260819E-02  0.000000E+00  0.560556E+00  -1000.000      0.000      4.439    1933
 29070.00000  0.490980E-01  0.000000E+00 -0.260744E-02  0.000000E+00  0.560609E+00  -1000.000      0.000      4.442    1934
 29085.00000  0.491172E-01  0.000000E+00 -0.260669E-02  0.000000E+00  0.560662E+00  -1000.000      0.000      4.445    1935
 29100.00000  0.491352E-01  0.000000E+00 -0.260594E-02  0.000000E+00  0.560716E+00  -1000.000      0.000      4.452    1936
 29115.00000  0.491520E-01  0.000000E+00 -0.260519E-02  0.000000E+00  0.560771E+00  -1000.000      0.000      4.461    1937
 29130.00000  0.491687E-01  0.000000E+00 -0.260445E-02  0.000000E+00  0.560826E+00  -1000.000      0.000      4.465    1938
 29145.00000  0.491850E-01  0.000000E+00 -0.260370E-02  0.000000E+00  0.560881E+00  -1000.000      0.000      4.469    1939
 29160.00000  0.492011E-01  0.000000E+00 -0.260296E-02  0.000000E+00  0.560937E+00  -1000.000      0.000      4.477    1940
 29175.00000  0.492162E-01  0.000000E+00 -0.260221E-02  0.000000E+00  0.560994E+00  -1000.000      0.000      4.485    1941
 29190.00000  0.492312E-01  0.000000E+00 -0.260147E-02  0.000000E+00  0.561051E+00  -1000.000      0.000      4.488    1942
 29205.00000  0.492456E-01  0.000000E+00 -0.260073E-02  0.000000E+00  0.561108E+00  -1000.000      0.000      4.492    1943
 29220.00000  0.492595E-01  0.000000E+00 -0.259999E-02  0.000000E+00  0.561165E+00  -1000.000      0.000      4.498    1944
 29235.00000  0.492726E-01  0.000000E+00 -0.259925E-02  0.000000E+00  0.561223E+00  -1000.000      0.000      4.509    1945
 29250.00000  0.492863E-01  0.000000E+00 -0.259851E-02  0.000000E+00  0.561282E+00  -1000.000      0.000      4.513    1946
 29265.00000  0.493005E-01  0.000000E+00 -0.259778E-02  0.000000E+00  0.561341E+00  -1000.000      0.000      4.518    1947
 29280.00000  0.493138E-01  0.000000E+00 -0.259704E-02  0.000000E+00  0.561401E+00  -1000.000      0.000      4.527    1948
 29295.00000  0.493270E-01  0.000000E+00 -0.259631E-02  0.000000E+00  0.561462E+00  -1000.000      0.000      4.538    1949
 29310.00000  0.493401E-01  0.000000E+00 -0.259557E-02  0.000000E+00  0.561523E+00  -1000.000      0.000      4.542    1950
 29325.00000  0.493519E-01  0.000000E+00 -0.259484E-02  0.000000E+00  0.561584E+00  -1000.000      0.000      4.547    1951
 29340.00000  0.493623E-01  0.000000E+00 -0.259411E-02  0.000000E+00  0.561646E+00  -1000.000      0.000      4.559    1952
 29355.00000  0.493809E-01  0.000000E+00 -0.259338E-02  0.000000E+00  0.561709E+00  -1000.000      0.000      4.568    1953
 29370.00000  0.494084E-01  0.000000E+00 -0.259265E-02  0.000000E+00  0.561772E+00  -1000.000      0.000      4.569    1954
 29385.00000  0.494402E-01  0.000000E+00 -0.259193E-02  0.000000E+00  0.561835E+00  -1000.000      0.000      4.571    1955
 29400.00000  0.494739E-01  0.000000E+00 -0.259120E-02  0.000000E+00  0.561899E+00  -1000.000      0.000      4.576    1956
